Incident_Date,Incident_id,id,link
october-7-2023,ispt0019a,1,https://airwars.org/civilian-casualties/ispt0019a-october-7-2023/
october-7-2023,ispt0006,2,https://airwars.org/civilian-casualties/ispt0006-october-7-2023/
october-7-2023,ispt0002,3,https://airwars.org/civilian-casualties/ispt0002-october-7-2023/
october-7-2023,ispt0019,4,https://airwars.org/civilian-casualties/ispt0019-october-7-2023/
october-7-2023,ispt0004,5,https://airwars.org/civilian-casualties/ispt0004-october-7-2023/
october-7-2023,ispt0007,6,https://airwars.org/civilian-casualties/ispt0007-october-7-2023/
october-7-2023,ispt0008,7,https://airwars.org/civilian-casualties/ispt0008-october-7-2023/
october-7-2023,ispt0003,8,https://airwars.org/civilian-casualties/ispt0003-october-7-2023/
october-7-2023,ispt0010,9,https://airwars.org/civilian-casualties/ispt0010-october-7-2023/
october-7-2023,ispt0011,10,https://airwars.org/civilian-casualties/ispt0011-october-7-2023/
october-7-2023,ispt0017,11,https://airwars.org/civilian-casualties/ispt0017-october-7-2023/
october-7-2023,ispt0018,12,https://airwars.org/civilian-casualties/ispt0018-october-7-2023/
october-7-2023,ispt00013,13,https://airwars.org/civilian-casualties/ispt00013-october-7-2023/
october-7-2023,ispt0001,14,https://airwars.org/civilian-casualties/ispt0001-october-7-2023/
october-7-2023,ispt0005,15,https://airwars.org/civilian-casualties/ispt0005-october-7-2023/
october-7-2023,ispt00012,16,https://airwars.org/civilian-casualties/ispt00012-october-7-2023/
october-8-2023,ispt0032,17,https://airwars.org/civilian-casualties/ispt0032-october-8-2023/
october-8-2023,ispt0024,18,https://airwars.org/civilian-casualties/ispt0024-october-8-2023/
october-8-2023,ispt0020,19,https://airwars.org/civilian-casualties/ispt0020-october-8-2023/
october-8-2023,ispt0027,20,https://airwars.org/civilian-casualties/ispt0027-october-8-2023/
october-8-2023,ispt0022,21,https://airwars.org/civilian-casualties/ispt0022-october-8-2023/
october-8-2023,ispt0023,22,https://airwars.org/civilian-casualties/ispt0023-october-8-2023/
october-8-2023,ispt0025,23,https://airwars.org/civilian-casualties/ispt0025-october-8-2023/
october-8-2023,ispt0035,24,https://airwars.org/civilian-casualties/ispt0035-october-8-2023/
october-8-2023,ispt0028,25,https://airwars.org/civilian-casualties/ispt0028-october-8-2023/
october-8-2023,ispt0034,26,https://airwars.org/civilian-casualties/ispt0034-october-8-2023/
october-8-2023,ispt0036,27,https://airwars.org/civilian-casualties/ispt0036-october-8-2023/
october-8-2023,ispt0041,28,https://airwars.org/civilian-casualties/ispt0041-october-8-2023/
october-8-2023,ispt0026,29,https://airwars.org/civilian-casualties/ispt0026-october-8-2023/
october-8-2023,ispt0031,30,https://airwars.org/civilian-casualties/ispt0031-october-8-2023/
october-8-2023,ispt0029,31,https://airwars.org/civilian-casualties/ispt0029-october-8-2023/
october-9-2023,ispt0134c,32,https://airwars.org/civilian-casualties/ispt0134c-october-9-2023/
october-9-2023,ispt0073,33,https://airwars.org/civilian-casualties/ispt0073-october-9-2023/
october-9-2023,ispt0050,34,https://airwars.org/civilian-casualties/ispt0050-october-9-2023/
october-9-2023,ispt0074,35,https://airwars.org/civilian-casualties/ispt0074-october-9-2023/
october-9-2023,ispt0056,36,https://airwars.org/civilian-casualties/ispt0056-october-9-2023/
october-9-2023,ispt0057,37,https://airwars.org/civilian-casualties/ispt0057-october-9-2023/
october-9-2023,ispt0058,38,https://airwars.org/civilian-casualties/ispt0058-october-9-2023/
october-9-2023,ispt0059,39,https://airwars.org/civilian-casualties/ispt0059-october-9-2023/
october-9-2023,ispt0060,40,https://airwars.org/civilian-casualties/ispt0060-october-9-2023/
october-9-2023,ispt0062,41,https://airwars.org/civilian-casualties/ispt0062-october-9-2023/
october-9-2023,ispt0063,42,https://airwars.org/civilian-casualties/ispt0063-october-9-2023/
october-9-2023,ispt0065,43,https://airwars.org/civilian-casualties/ispt0065-october-9-2023/
october-9-2023,ispt0067,44,https://airwars.org/civilian-casualties/ispt0067-october-9-2023/
october-9-2023,ispt0046,45,https://airwars.org/civilian-casualties/ispt0046-october-9-2023/
october-9-2023,ispt0051,46,https://airwars.org/civilian-casualties/ispt0051-october-9-2023/
october-9-2023,ispt0053,47,https://airwars.org/civilian-casualties/ispt0053-october-9-2023/
october-9-2023,ispt0055,48,https://airwars.org/civilian-casualties/ispt0055-october-9-2023/
october-9-2023,ispt0042,49,https://airwars.org/civilian-casualties/ispt0042-october-9-2023/
october-9-2023,ispt0043,50,https://airwars.org/civilian-casualties/ispt0043-october-9-2023/
october-9-2023,ispt0075b,51,https://airwars.org/civilian-casualties/ispt0075b-october-9-2023/
october-9-2023,ispt0064,52,https://airwars.org/civilian-casualties/ispt0064-october-9-2023/
october-9-2023,ispt0054,53,https://airwars.org/civilian-casualties/ispt0054-october-9-2023/
october-9-2023,ispt0075,54,https://airwars.org/civilian-casualties/ispt0075-october-9-2023/
october-9-2023,ispt0049,55,https://airwars.org/civilian-casualties/ispt0049-october-9-2023/
october-9-2023,ispt0045,56,https://airwars.org/civilian-casualties/ispt0045-october-9-2023/
october-9-2023,ispt0044,57,https://airwars.org/civilian-casualties/ispt0044-october-9-2023/
october-9-2023,ispt0070,58,https://airwars.org/civilian-casualties/ispt0070-october-9-2023/
october-9-2023,ispt0097,59,https://airwars.org/civilian-casualties/ispt0097-october-9-2023/
october-9-2023,ispt0075a,60,https://airwars.org/civilian-casualties/ispt0075a-october-9-2023/
october-10-2023,ispt0107b,61,https://airwars.org/civilian-casualties/ispt0107b-october-10-2023/
october-10-2023,ispt0102f,62,https://airwars.org/civilian-casualties/ispt0102f-october-10-2023/
october-10-2023,ispt0102j,63,https://airwars.org/civilian-casualties/ispt0102j-october-10-2023/
october-10-2023,ispt0107c,64,https://airwars.org/civilian-casualties/ispt0107c-october-10-2023/
october-10-2023,ispt0102z,65,https://airwars.org/civilian-casualties/ispt0102z-october-10-2023/
october-10-2023,ispt0086,66,https://airwars.org/civilian-casualties/ispt0086-october-10-2023/
october-10-2023,ispt0089,67,https://airwars.org/civilian-casualties/ispt0089-october-10-2023/
october-10-2023,ispt0107,68,https://airwars.org/civilian-casualties/ispt0107-october-10-2023/
october-10-2023,ispt0102p,69,https://airwars.org/civilian-casualties/ispt0102p-october-10-2023/
october-10-2023,ispt0087,70,https://airwars.org/civilian-casualties/ispt0087-october-10-2023/
october-10-2023,ispt0088,71,https://airwars.org/civilian-casualties/ispt0088-october-10-2023/
october-10-2023,ispt0094,72,https://airwars.org/civilian-casualties/ispt0094-october-10-2023/
october-10-2023,ispt0095,73,https://airwars.org/civilian-casualties/ispt0095-october-10-2023/
october-10-2023,ispt0102c,74,https://airwars.org/civilian-casualties/ispt0102c-october-10-2023/
october-10-2023,ispt0093,75,https://airwars.org/civilian-casualties/ispt0093-october-10-2023/
october-10-2023,ispt0099,76,https://airwars.org/civilian-casualties/ispt0099-october-10-2023/
october-10-2023,ispt0102g,77,https://airwars.org/civilian-casualties/ispt0102g-october-10-2023/
october-10-2023,ispt0102l,78,https://airwars.org/civilian-casualties/ispt0102l-october-10-2023/
october-10-2023,ispt0102m,79,https://airwars.org/civilian-casualties/ispt0102m-october-10-2023/
october-10-2023,ispt0096,80,https://airwars.org/civilian-casualties/ispt0096-october-10-2023/
october-10-2023,ispt0102n,81,https://airwars.org/civilian-casualties/ispt0102n-october-10-2023/
october-10-2023,ispt0092,82,https://airwars.org/civilian-casualties/ispt0092-october-10-2023/
october-10-2023,ispt0081,83,https://airwars.org/civilian-casualties/ispt0081-october-10-2023/
october-10-2023,ispt0082,84,https://airwars.org/civilian-casualties/ispt0082-october-10-2023/
october-10-2023,ispt0116a,85,https://airwars.org/civilian-casualties/ispt0116a-october-10-2023/
october-10-2023,ispt0078,86,https://airwars.org/civilian-casualties/ispt0078-october-10-2023/
october-10-2023,ispt0077,87,https://airwars.org/civilian-casualties/ispt0077-october-10-2023/
october-10-2023,ispt0079,88,https://airwars.org/civilian-casualties/ispt0079-october-10-2023/
october-10-2023,ispt0080,89,https://airwars.org/civilian-casualties/ispt0080-october-10-2023/
october-10-2023,ispt0102k,90,https://airwars.org/civilian-casualties/ispt0102k-october-10-2023/
october-11-2023,ispt0134b,91,https://airwars.org/civilian-casualties/ispt0134b-october-11-2023/
october-11-2023,ispt0128,92,https://airwars.org/civilian-casualties/ispt0128-october-11-2023/
october-11-2023,ispt0131,93,https://airwars.org/civilian-casualties/ispt0131-october-11-2023/
october-11-2023,ispt0134,94,https://airwars.org/civilian-casualties/ispt0134-october-11-2023/
october-11-2023,ispt0134e,95,https://airwars.org/civilian-casualties/ispt0134e-october-11-2023/
october-11-2023,ispt0133,96,https://airwars.org/civilian-casualties/ispt0133-october-11-2023/
october-11-2023,ispt0121,97,https://airwars.org/civilian-casualties/ispt0121-october-11-2023/
october-11-2023,ispt0117,98,https://airwars.org/civilian-casualties/ispt0117-october-11-2023/
october-11-2023,ispt0118,99,https://airwars.org/civilian-casualties/ispt0118-october-11-2023/
october-11-2023,ispt0122,100,https://airwars.org/civilian-casualties/ispt0122-october-11-2023/
october-11-2023,ispt0124a,101,https://airwars.org/civilian-casualties/ispt0124a-october-11-2023/
october-11-2023,ispt0103,102,https://airwars.org/civilian-casualties/ispt0103-october-11-2023/
october-11-2023,ispt0104,103,https://airwars.org/civilian-casualties/ispt0104-october-11-2023/
october-11-2023,ispt0106,104,https://airwars.org/civilian-casualties/ispt0106-october-11-2023/
october-11-2023,ispt0108,105,https://airwars.org/civilian-casualties/ispt0108-october-11-2023/
october-11-2023,ispt0112,106,https://airwars.org/civilian-casualties/ispt0112-october-11-2023/
october-11-2023,ispt0116b,107,https://airwars.org/civilian-casualties/ispt0116b-october-11-2023/
october-11-2023,ispt0124,108,https://airwars.org/civilian-casualties/ispt0124-october-11-2023/
october-11-2023,ispt0110,109,https://airwars.org/civilian-casualties/ispt0110-october-11-2023/
october-11-2023,ispt0111,110,https://airwars.org/civilian-casualties/ispt0111-october-11-2023/
october-11-2023,ispt0115,111,https://airwars.org/civilian-casualties/ispt0115-october-11-2023/
october-11-2023,ispt0120,112,https://airwars.org/civilian-casualties/ispt0120-october-11-2023/
october-11-2023,ispt0134f,113,https://airwars.org/civilian-casualties/ispt0134f-october-11-2023/
october-11-2023,ispt0126,114,https://airwars.org/civilian-casualties/ispt0126-october-11-2023/
october-11-2023,ispt0102a,115,https://airwars.org/civilian-casualties/ispt0102a-october-11-2023/
october-11-2023,ispt0102b,116,https://airwars.org/civilian-casualties/ispt0102b-october-11-2023/
october-12-2023,ispt0145,117,https://airwars.org/civilian-casualties/ispt0145-october-12-2023/
october-12-2023,ispt0157,118,https://airwars.org/civilian-casualties/ispt0157-october-12-2023/
october-12-2023,ispt0173a,119,https://airwars.org/civilian-casualties/ispt0173a-october-12-2023/
october-12-2023,ispt0145a,120,https://airwars.org/civilian-casualties/ispt0145a-october-12-2023/
october-12-2023,ispt0135,121,https://airwars.org/civilian-casualties/ispt0135-october-12-2023/
october-12-2023,ispt0165,122,https://airwars.org/civilian-casualties/ispt0165-october-12-2023/
october-12-2023,ispt0166,123,https://airwars.org/civilian-casualties/ispt0166-october-12-2023/
october-12-2023,ispt0146,124,https://airwars.org/civilian-casualties/ispt0146-october-12-2023/
october-12-2023,ispt0168,125,https://airwars.org/civilian-casualties/ispt0168-october-12-2023/
october-12-2023,ispt0147,126,https://airwars.org/civilian-casualties/ispt0147-october-12-2023/
october-12-2023,ispt0156,127,https://airwars.org/civilian-casualties/ispt0156-october-12-2023/
october-12-2023,ispt0137,128,https://airwars.org/civilian-casualties/ispt0137-october-12-2023/
october-12-2023,ispt0138,129,https://airwars.org/civilian-casualties/ispt0138-october-12-2023/
october-12-2023,ispt0158,130,https://airwars.org/civilian-casualties/ispt0158-october-12-2023/
october-12-2023,ispt0140,131,https://airwars.org/civilian-casualties/ispt0140-october-12-2023/
october-12-2023,ispt0159,132,https://airwars.org/civilian-casualties/ispt0159-october-12-2023/
october-12-2023,ispt0141,133,https://airwars.org/civilian-casualties/ispt0141-october-12-2023/
october-12-2023,ispt0161,134,https://airwars.org/civilian-casualties/ispt0161-october-12-2023/
october-12-2023,ispt0142,135,https://airwars.org/civilian-casualties/ispt0142-october-12-2023/
october-12-2023,ispt0162,136,https://airwars.org/civilian-casualties/ispt0162-october-12-2023/
october-12-2023,ispt0153,137,https://airwars.org/civilian-casualties/ispt0153-october-12-2023/
october-12-2023,ispt0163,138,https://airwars.org/civilian-casualties/ispt0163-october-12-2023/
october-12-2023,ispt0148,139,https://airwars.org/civilian-casualties/ispt0148-october-12-2023/
october-12-2023,ispt0149,140,https://airwars.org/civilian-casualties/ispt0149-october-12-2023/
october-12-2023,ispt0173,141,https://airwars.org/civilian-casualties/ispt0173-october-12-2023/
october-12-2023,ispt0144,142,https://airwars.org/civilian-casualties/ispt0144-october-12-2023/
october-12-2023,ispt0154,143,https://airwars.org/civilian-casualties/ispt0154-october-12-2023/
october-12-2023,ispt0109,144,https://airwars.org/civilian-casualties/ispt0109-october-12-2023/
october-12-2023,ispt0155,145,https://airwars.org/civilian-casualties/ispt0155-october-12-2023/
october-12-2023,ispt0136,146,https://airwars.org/civilian-casualties/ispt0136-october-12-2023/
october-13-2023,ispt0178,147,https://airwars.org/civilian-casualties/ispt0178-october-13-2023/
october-13-2023,ispt0145k,148,https://airwars.org/civilian-casualties/ispt0145k-october-13-2023/
october-13-2023,ispt0145l,149,https://airwars.org/civilian-casualties/ispt0145l-october-13-2023/
october-13-2023,ispt0187i,150,https://airwars.org/civilian-casualties/ispt0187i-october-13-2023/
october-13-2023,ispt0187ga,151,https://airwars.org/civilian-casualties/ispt0187ga-october-13-2023/
